log_id,poll_timestamp,route_id,trip_id,stop_id,schedule_status,delay_seconds
854,2026-03-11 03:42:46,1,307049:416535:417215,1106,SCHEDULED,0
855,2026-03-11 03:42:46,1,307049:416535:417215,1108,SCHEDULED,0
856,2026-03-11 03:42:46,1,307049:416535:417215,1112,SCHEDULED,0
857,2026-03-11 03:42:46,1,307049:416535:417215,1113,SCHEDULED,0
858,2026-03-11 03:42:46,1,307049:416535:417215,1114,SCHEDULED,0
859,2026-03-11 03:42:46,1,307049:416535:417215,1115,SCHEDULED,0
860,2026-03-11 03:42:46,1,307049:416535:417215,1116,SCHEDULED,-40
861,2026-03-11 03:42:46,1,307049:416535:417215,1117,SCHEDULED,-40
862,2026-03-11 03:42:46,1,307049:416535:417215,1118,SCHEDULED,-40
863,2026-03-11 03:42:46,1,307049:416535:417215,1119,SCHEDULED,-40
864,2026-03-11 03:42:46,1,307049:416535:417215,1120,SKIPPED,-40
865,2026-03-11 03:42:46,1,307049:416535:417215,1121,SCHEDULED,-143
866,2026-03-11 03:42:46,3M,307308:414491:417245,ALL_STOPS,CANCELED,0
867,2026-03-11 03:42:46,3M,307303:416016:417245,ALL_STOPS,CANCELED,0
868,2026-03-11 03:42:46,1,307010:414492:417199,1011,SCHEDULED,91
869,2026-03-11 03:42:46,1,307010:414492:417199,1012,SCHEDULED,91
870,2026-03-11 03:42:46,1,307010:414492:417199,1013,SCHEDULED,91
871,2026-03-11 03:42:46,1,307010:414492:417199,1014,SCHEDULED,91
872,2026-03-11 03:42:46,1,307010:414492:417199,1015,SCHEDULED,91
873,2026-03-11 03:42:46,1,307010:414492:417199,1831,SCHEDULED,91
874,2026-03-11 03:42:46,1,307010:414492:417199,1828,SCHEDULED,91
875,2026-03-11 03:42:46,1,307010:414492:417199,1019,SCHEDULED,91
876,2026-03-11 03:42:46,1,307050:415733:417187,1121,SCHEDULED,0
877,2026-03-11 03:42:46,1,307050:415733:417187,1189,SCHEDULED,37
878,2026-03-11 03:42:46,1,307050:415733:417187,1190,SCHEDULED,62
879,2026-03-11 03:42:46,1,307050:415733:417187,1191,SCHEDULED,62
880,2026-03-11 03:42:46,1,307050:415733:417187,1192,SCHEDULED,62
881,2026-03-11 03:42:46,1,307050:415733:417187,1193,SCHEDULED,62
882,2026-03-11 03:42:46,1,307050:415733:417187,1194,SCHEDULED,62
883,2026-03-11 03:42:46,1,307050:415733:417187,1195,SCHEDULED,62
884,2026-03-11 03:42:46,1,307050:415733:417187,1196,SCHEDULED,62
885,2026-03-11 03:42:46,1,307050:415733:417187,1197,SCHEDULED,62
886,2026-03-11 03:42:46,1,307050:415733:417187,1198,SCHEDULED,62
887,2026-03-11 03:42:46,1,307050:415733:417187,1200,SCHEDULED,62
888,2026-03-11 03:42:46,1,307050:415733:417187,1201,SCHEDULED,62
889,2026-03-11 03:42:46,1,307050:415733:417187,1000,SCHEDULED,62
890,2026-03-11 03:42:46,1,307050:415733:417187,1002,SCHEDULED,62
891,2026-03-11 03:42:46,1,307050:415733:417187,1003,SCHEDULED,62
892,2026-03-11 03:42:46,1,307050:415733:417187,1004,SCHEDULED,62
893,2026-03-11 03:42:46,1,307050:415733:417187,1005,SCHEDULED,62
894,2026-03-11 03:42:46,1,307050:415733:417187,1007,SCHEDULED,62
895,2026-03-11 03:42:46,1,307050:415733:417187,1008,SCHEDULED,62
896,2026-03-11 03:42:46,1,307050:415733:417187,1009,SCHEDULED,62
897,2026-03-11 03:42:46,1,307050:415733:417187,1010,SCHEDULED,62
898,2026-03-11 03:42:46,1,307050:415733:417187,1011,SCHEDULED,62
899,2026-03-11 03:42:46,1,307050:415733:417187,1012,SCHEDULED,62
900,2026-03-11 03:42:46,1,307050:415733:417187,1013,SCHEDULED,62
901,2026-03-11 03:42:46,1,307050:415733:417187,1014,SCHEDULED,62
902,2026-03-11 03:42:46,1,307050:415733:417187,1015,SCHEDULED,62
903,2026-03-11 03:42:46,1,307050:415733:417187,1831,SCHEDULED,62
904,2026-03-11 03:42:46,1,307050:415733:417187,1828,SCHEDULED,62
905,2026-03-11 03:42:46,1,307050:415733:417187,1019,SCHEDULED,62
906,2026-03-11 03:42:46,17,306508:416991:417187,1150,SCHEDULED,0
907,2026-03-11 03:42:46,17,306508:416991:417187,1152,SCHEDULED,0
908,2026-03-11 03:42:46,17,306508:416991:417187,1153,SCHEDULED,0
909,2026-03-11 03:42:46,17,306508:416991:417187,1154,SCHEDULED,0
910,2026-03-11 03:42:46,17,306508:416991:417187,1155,SCHEDULED,0
911,2026-03-11 03:42:46,17,306508:416991:417187,1157,SCHEDULED,0
912,2026-03-11 03:42:46,17,306508:416991:417187,1158,SCHEDULED,0
913,2026-03-11 03:42:46,17,306508:416991:417187,1159,SCHEDULED,0
914,2026-03-11 03:42:46,17,306508:416991:417187,1160,SCHEDULED,0
915,2026-03-11 03:42:46,17,306508:416991:417187,1161,SCHEDULED,0
916,2026-03-11 03:42:46,17,306508:416991:417187,1162,SCHEDULED,0
917,2026-03-11 03:42:46,17,306508:416991:417187,1163,SCHEDULED,0
918,2026-03-11 03:42:46,17,306508:416991:417187,1165,SCHEDULED,0
919,2026-03-11 03:42:46,17,306508:416991:417187,1166,SCHEDULED,0
920,2026-03-11 03:42:46,17,306508:416991:417187,1167,SCHEDULED,0
921,2026-03-11 03:42:46,17,306508:416991:417187,1168,SCHEDULED,0
922,2026-03-11 03:42:46,17,306508:416991:417187,1169,SCHEDULED,0
923,2026-03-11 03:42:46,17,306508:416991:417187,1170,SCHEDULED,0
924,2026-03-11 03:42:46,17,306508:416991:417187,1171,SCHEDULED,0
925,2026-03-11 03:42:46,17,306508:416991:417187,1172,SCHEDULED,0
926,2026-03-11 03:42:46,17,306508:416991:417187,1173,SCHEDULED,0
927,2026-03-11 03:42:46,17,306508:416991:417187,1174,SCHEDULED,0
928,2026-03-11 03:42:46,17,306508:416991:417187,1863,SCHEDULED,0
929,2026-03-11 03:42:46,17,306508:416991:417187,1128,SCHEDULED,0
930,2026-03-11 03:42:46,17,306508:416991:417187,1130,SCHEDULED,0
931,2026-03-11 03:42:46,17,306508:416991:417187,1131,SCHEDULED,0
932,2026-03-11 03:42:46,17,306508:416991:417187,1132,SCHEDULED,0
933,2026-03-11 03:42:46,17,306508:416991:417187,1133,SCHEDULED,0
934,2026-03-11 03:42:46,17,306508:416991:417187,1345,SCHEDULED,0
935,2026-03-11 03:42:46,17,306508:416991:417187,1180,SCHEDULED,0
936,2026-03-11 03:42:46,17,306508:416991:417187,1181,SCHEDULED,0
937,2026-03-11 03:42:46,17,306508:416991:417187,1182,SCHEDULED,0
938,2026-03-11 03:42:46,17,306508:416991:417187,1183,SCHEDULED,0
939,2026-03-11 03:42:46,17,306508:416991:417187,1184,SCHEDULED,0
940,2026-03-11 03:42:46,17,306508:416991:417187,1185,SCHEDULED,0
941,2026-03-11 03:42:46,17,306508:416991:417187,1186,SCHEDULED,0
942,2026-03-11 03:42:46,17,306508:416991:417187,1187,SCHEDULED,0
943,2026-03-11 03:42:46,17,306508:416991:417187,1121,SCHEDULED,0
944,2026-03-11 03:42:46,17,306507:414417:417187,1150,SCHEDULED,-92
945,2026-03-11 03:42:46,2,307433:416032:417237,1231,SCHEDULED,0
946,2026-03-11 03:42:46,2,307433:416032:417237,1288,SCHEDULED,0
947,2026-03-11 03:42:46,2,307433:416032:417237,1823,SCHEDULED,0
948,2026-03-11 03:42:46,2,307433:416032:417237,1824,SCHEDULED,0
949,2026-03-11 03:42:46,2,307433:416032:417237,1290,SCHEDULED,0
950,2026-03-11 03:42:46,2,307433:416032:417237,1291,SCHEDULED,0
951,2026-03-11 03:42:46,2,307433:416032:417237,1833,SCHEDULED,0
952,2026-03-11 03:42:46,2,307433:416032:417237,1292,SCHEDULED,0
953,2026-03-11 03:42:46,2,307433:416032:417237,1293,SCHEDULED,0
954,2026-03-11 03:42:46,2,307433:416032:417237,1222,SCHEDULED,-109
955,2026-03-11 03:42:46,2,307433:416032:417237,1223,SCHEDULED,27
956,2026-03-11 03:42:46,2,307433:416032:417237,1294,SCHEDULED,27
957,2026-03-11 03:42:46,2,307433:416032:417237,1457,SCHEDULED,27
958,2026-03-11 03:42:46,2,307433:416032:417237,1458,SCHEDULED,27
959,2026-03-11 03:42:46,2,307433:416032:417237,1459,SCHEDULED,-7
960,2026-03-11 03:42:46,2,307433:416032:417237,1304,SCHEDULED,-29
961,2026-03-11 03:42:46,2,307433:416032:417237,1305,SCHEDULED,-14
962,2026-03-11 03:42:46,2,307433:416032:417237,1846,SCHEDULED,-14
963,2026-03-11 03:42:46,2,307433:416032:417237,1115,SCHEDULED,-14
964,2026-03-11 03:42:46,2,307433:416032:417237,1116,SCHEDULED,36
965,2026-03-11 03:42:46,2,307433:416032:417237,1844,SCHEDULED,36
966,2026-03-11 03:42:46,2,307433:416032:417237,1119,SCHEDULED,36
967,2026-03-11 03:42:46,2,307433:416032:417237,1120,SKIPPED,36
968,2026-03-11 03:42:46,2,307433:416032:417237,1121,SCHEDULED,-67
969,2026-03-11 03:42:46,3M,307306:415764:417245,ALL_STOPS,CANCELED,0
970,2026-03-11 03:42:46,9,307116:415189:417170,1222,SCHEDULED,0
971,2026-03-11 03:42:46,9,307116:415189:417170,1223,SCHEDULED,122
972,2026-03-11 03:42:46,9,307116:415189:417170,1224,SCHEDULED,122
973,2026-03-11 03:42:46,9,307116:415189:417170,1225,SCHEDULED,122
974,2026-03-11 03:42:46,9,307116:415189:417170,1775,SCHEDULED,122
975,2026-03-11 03:42:46,9,307116:415189:417170,1776,SCHEDULED,122
976,2026-03-11 03:42:46,9,307116:415189:417170,1777,SCHEDULED,122
977,2026-03-11 03:42:46,9,307116:415189:417170,1778,SCHEDULED,122
978,2026-03-11 03:42:46,9,307116:415189:417170,1852,SCHEDULED,122
979,2026-03-11 03:42:46,9,307116:415189:417170,1779,SCHEDULED,122
980,2026-03-11 03:42:46,9,307116:415189:417170,1780,SCHEDULED,122
981,2026-03-11 03:42:46,9,307116:415189:417170,1781,SCHEDULED,122
982,2026-03-11 03:42:46,9,307116:415189:417170,1782,SCHEDULED,122
983,2026-03-11 03:42:46,9,307116:415189:417170,1783,SCHEDULED,122
984,2026-03-11 03:42:46,9,307116:415189:417170,1784,SCHEDULED,122
985,2026-03-11 03:42:46,9,307116:415189:417170,1785,SCHEDULED,122
986,2026-03-11 03:42:46,9,307116:415189:417170,1786,SCHEDULED,122
987,2026-03-11 03:42:46,9,307116:415189:417170,1787,SCHEDULED,122
988,2026-03-11 03:42:46,9,307116:415189:417170,1788,SCHEDULED,122
989,2026-03-11 03:42:46,9,307116:415189:417170,1789,SCHEDULED,122
990,2026-03-11 03:42:46,9,307116:415189:417170,1791,SCHEDULED,122
991,2026-03-11 03:42:46,9,307116:415189:417170,1352,SCHEDULED,122
992,2026-03-11 03:42:46,9,307116:415189:417170,1353,SCHEDULED,122
993,2026-03-11 03:42:46,9,307116:415189:417170,1354,SCHEDULED,122
994,2026-03-11 03:42:46,9,307116:415189:417170,1818,SCHEDULED,122
995,2026-03-11 03:42:46,9,307116:415189:417170,1121,SCHEDULED,122
996,2026-03-11 03:42:46,9,307114:415697:417218,1478,SCHEDULED,92
997,2026-03-11 03:42:46,9,307114:415697:417218,1480,SCHEDULED,92
998,2026-03-11 03:42:46,9,307114:415697:417218,1481,SCHEDULED,92
999,2026-03-11 03:42:46,9,307114:415697:417218,1482,SCHEDULED,92
1000,2026-03-11 03:42:46,9,307114:415697:417218,1292,SCHEDULED,92
1001,2026-03-11 03:42:46,9,307114:415697:417218,1293,SCHEDULED,92
1002,2026-03-11 03:42:46,9,307114:415697:417218,1222,SCHEDULED,43
1003,2026-03-11 03:42:46,3M,307305:417005:417245,ALL_STOPS,CANCELED,0
1004,2026-03-11 03:42:46,15,307505:415928:417170,1220,SCHEDULED,104
1005,2026-03-11 03:42:46,15,307505:415928:417170,1222,SCHEDULED,104
1006,2026-03-11 03:42:46,14,306689:415936:417244,1531,SCHEDULED,-23
1007,2026-03-11 03:42:46,14,306689:415936:417244,1533,SCHEDULED,0
1008,2026-03-11 03:42:46,14,306689:415936:417244,1535,SCHEDULED,0
1009,2026-03-11 03:42:46,14,306689:415936:417244,1536,SCHEDULED,0
1010,2026-03-11 03:42:46,14,306689:415936:417244,1537,SCHEDULED,0
1011,2026-03-11 03:42:46,14,306689:415936:417244,1091,SCHEDULED,0
1012,2026-03-11 03:42:46,14,306689:415936:417244,1019,SCHEDULED,0
1013,2026-03-11 03:42:46,18,306444:414007:417199,1054,SCHEDULED,0
1014,2026-03-11 03:42:46,18,306444:414007:417199,1055,SCHEDULED,0
1015,2026-03-11 03:42:46,18,306444:414007:417199,1056,SCHEDULED,0
1016,2026-03-11 03:42:46,18,306444:414007:417199,1057,SCHEDULED,0
1017,2026-03-11 03:42:46,18,306444:414007:417199,1058,SCHEDULED,0
1018,2026-03-11 03:42:46,18,306444:414007:417199,1059,SCHEDULED,0
1019,2026-03-11 03:42:46,18,306444:414007:417199,1060,SCHEDULED,0
1020,2026-03-11 03:42:46,18,306444:414007:417199,1061,SCHEDULED,0
1021,2026-03-11 03:42:46,18,306444:414007:417199,1062,SCHEDULED,0
1022,2026-03-11 03:42:46,18,306444:414007:417199,1063,SCHEDULED,0
1023,2026-03-11 03:42:46,18,306444:414007:417199,1065,SCHEDULED,0
1024,2026-03-11 03:42:46,18,306444:414007:417199,1066,SCHEDULED,0
1025,2026-03-11 03:42:46,18,306444:414007:417199,1067,SCHEDULED,0
1026,2026-03-11 03:42:46,18,306444:414007:417199,1068,SCHEDULED,0
1027,2026-03-11 03:42:46,18,306444:414007:417199,1069,SCHEDULED,0
1028,2026-03-11 03:42:46,18,306444:414007:417199,1070,SCHEDULED,0
1029,2026-03-11 03:42:46,18,306444:414007:417199,1071,SCHEDULED,0
1030,2026-03-11 03:42:46,18,306444:414007:417199,1073,SCHEDULED,0
1031,2026-03-11 03:42:46,18,306444:414007:417199,1074,SCHEDULED,0
1032,2026-03-11 03:42:46,18,306444:414007:417199,1075,SCHEDULED,0
1033,2026-03-11 03:42:46,18,306444:414007:417199,1076,SCHEDULED,0
1034,2026-03-11 03:42:46,18,306444:414007:417199,1077,SCHEDULED,0
1035,2026-03-11 03:42:46,18,306444:414007:417199,1079,SCHEDULED,0
1036,2026-03-11 03:42:46,18,306444:414007:417199,1080,SCHEDULED,0
1037,2026-03-11 03:42:46,18,306444:414007:417199,1081,SCHEDULED,0
1038,2026-03-11 03:42:46,18,306444:414007:417199,1083,SCHEDULED,0
1039,2026-03-11 03:42:46,18,306444:414007:417199,1084,SCHEDULED,0
1040,2026-03-11 03:42:46,18,306444:414007:417199,1085,SCHEDULED,0
1041,2026-03-11 03:42:46,18,306444:414007:417199,1086,SCHEDULED,0
1042,2026-03-11 03:42:46,18,306444:414007:417199,1087,SCHEDULED,0
1043,2026-03-11 03:42:46,18,306444:414007:417199,1843,SCHEDULED,0
1044,2026-03-11 03:42:46,18,306444:414007:417199,1577,SCHEDULED,0
1045,2026-03-11 03:42:46,18,306444:414007:417199,1019,SCHEDULED,0
1046,2026-03-11 03:42:46,2,307435:415012:417217,1231,SCHEDULED,0
1047,2026-03-11 03:42:46,2,307435:415012:417217,1288,SCHEDULED,27
1048,2026-03-11 03:42:46,2,307435:415012:417217,1823,SCHEDULED,27
1049,2026-03-11 03:42:46,2,307435:415012:417217,1824,SCHEDULED,27
1050,2026-03-11 03:42:46,2,307435:415012:417217,1290,SCHEDULED,27
1051,2026-03-11 03:42:46,2,307435:415012:417217,1291,SCHEDULED,27
1052,2026-03-11 03:42:46,2,307435:415012:417217,1833,SCHEDULED,27
1053,2026-03-11 03:42:46,2,307435:415012:417217,1292,SCHEDULED,27
1054,2026-03-11 03:42:46,2,307435:415012:417217,1293,SCHEDULED,27
1055,2026-03-11 03:42:46,2,307435:415012:417217,1222,SCHEDULED,-82
1056,2026-03-11 03:42:46,2,307435:415012:417217,1223,SCHEDULED,27
1057,2026-03-11 03:42:46,2,307435:415012:417217,1294,SCHEDULED,27
1058,2026-03-11 03:42:46,2,307435:415012:417217,1457,SCHEDULED,27
1059,2026-03-11 03:42:46,2,307435:415012:417217,1458,SCHEDULED,27
1060,2026-03-11 03:42:46,2,307435:415012:417217,1459,SCHEDULED,-7
1061,2026-03-11 03:42:46,2,307435:415012:417217,1304,SCHEDULED,-29
1062,2026-03-11 03:42:46,2,307435:415012:417217,1305,SCHEDULED,-14
1063,2026-03-11 03:42:46,2,307435:415012:417217,1846,SCHEDULED,-14
1064,2026-03-11 03:42:46,2,307435:415012:417217,1115,SCHEDULED,-14
1065,2026-03-11 03:42:46,2,307435:415012:417217,1116,SCHEDULED,36
1066,2026-03-11 03:42:46,2,307435:415012:417217,1844,SCHEDULED,36
1067,2026-03-11 03:42:46,2,307435:415012:417217,1119,SCHEDULED,36
1068,2026-03-11 03:42:46,2,307435:415012:417217,1120,SKIPPED,36
1069,2026-03-11 03:42:46,2,307435:415012:417217,1121,SCHEDULED,-67
1070,2026-03-11 03:42:46,18,306443:415692:417199,1019,SCHEDULED,0
1071,2026-03-11 03:42:46,18,306443:415692:417199,1021,SCHEDULED,0
1072,2026-03-11 03:42:46,18,306443:415692:417199,1842,SCHEDULED,0
1073,2026-03-11 03:42:46,18,306443:415692:417199,1026,SCHEDULED,0
1074,2026-03-11 03:42:46,18,306443:415692:417199,1027,SCHEDULED,0
1075,2026-03-11 03:42:46,18,306443:415692:417199,1028,SCHEDULED,0
1076,2026-03-11 03:42:46,18,306443:415692:417199,1029,SCHEDULED,0
1077,2026-03-11 03:42:46,18,306443:415692:417199,1030,SCHEDULED,0
1078,2026-03-11 03:42:46,18,306443:415692:417199,1031,SCHEDULED,0
1079,2026-03-11 03:42:46,18,306443:415692:417199,1034,SCHEDULED,0
1080,2026-03-11 03:42:46,18,306443:415692:417199,1035,SCHEDULED,0
1081,2026-03-11 03:42:46,18,306443:415692:417199,1036,SCHEDULED,0
1082,2026-03-11 03:42:46,18,306443:415692:417199,1037,SCHEDULED,0
1083,2026-03-11 03:42:46,18,306443:415692:417199,1038,SCHEDULED,0
1084,2026-03-11 03:42:46,18,306443:415692:417199,1039,SCHEDULED,0
1085,2026-03-11 03:42:46,18,306443:415692:417199,1040,SCHEDULED,0
1086,2026-03-11 03:42:46,18,306443:415692:417199,1041,SCHEDULED,0
1087,2026-03-11 03:42:46,18,306443:415692:417199,1042,SCHEDULED,0
1088,2026-03-11 03:42:46,18,306443:415692:417199,1043,SCHEDULED,0
1089,2026-03-11 03:42:46,18,306443:415692:417199,1044,SCHEDULED,0
1090,2026-03-11 03:42:46,18,306443:415692:417199,1045,SCHEDULED,0
1091,2026-03-11 03:42:46,18,306443:415692:417199,1046,SCHEDULED,0
1092,2026-03-11 03:42:46,18,306443:415692:417199,1047,SCHEDULED,0
1093,2026-03-11 03:42:46,18,306443:415692:417199,1048,SCHEDULED,0
1094,2026-03-11 03:42:46,18,306443:415692:417199,1049,SCHEDULED,0
1095,2026-03-11 03:42:46,18,306443:415692:417199,1050,SCHEDULED,0
1096,2026-03-11 03:42:46,18,306443:415692:417199,1051,SCHEDULED,0
1097,2026-03-11 03:42:46,18,306443:415692:417199,1052,SCHEDULED,0
1098,2026-03-11 03:42:46,18,306443:415692:417199,1053,SCHEDULED,0
1099,2026-03-11 03:42:46,18,306443:415692:417199,1054,SCHEDULED,0
1100,2026-03-11 03:42:46,2,307434:415266:417217,1222,SCHEDULED,-180
1101,2026-03-11 03:42:46,2,307434:415266:417217,1223,SCHEDULED,27
1102,2026-03-11 03:42:46,2,307434:415266:417217,1224,SCHEDULED,27
1103,2026-03-11 03:42:46,2,307434:415266:417217,1867,SCHEDULED,27
1104,2026-03-11 03:42:46,2,307434:415266:417217,1226,SCHEDULED,27
1105,2026-03-11 03:42:46,2,307434:415266:417217,1227,SCHEDULED,27
1106,2026-03-11 03:42:46,2,307434:415266:417217,1228,SCHEDULED,27
1107,2026-03-11 03:42:46,2,307434:415266:417217,1229,SCHEDULED,27
1108,2026-03-11 03:42:46,2,307434:415266:417217,1230,SCHEDULED,27
1109,2026-03-11 03:42:46,2,307434:415266:417217,1231,SCHEDULED,27
1110,2026-03-11 03:42:46,1,307049:416535:417215,1019,SCHEDULED,0
1111,2026-03-11 03:42:46,1,307049:416535:417215,1829,SCHEDULED,0
1112,2026-03-11 03:42:46,1,307049:416535:417215,1093,SCHEDULED,0
1113,2026-03-11 03:42:46,1,307049:416535:417215,1094,SCHEDULED,0
1114,2026-03-11 03:42:46,1,307049:416535:417215,1095,SCHEDULED,0
1115,2026-03-11 03:42:46,1,307049:416535:417215,1096,SCHEDULED,0
1116,2026-03-11 03:42:46,1,307049:416535:417215,1097,SCHEDULED,0
1117,2026-03-11 03:42:46,1,307049:416535:417215,1098,SCHEDULED,0
1118,2026-03-11 03:42:46,1,307049:416535:417215,1099,SCHEDULED,0
1119,2026-03-11 03:42:46,1,307049:416535:417215,1100,SCHEDULED,0
1120,2026-03-11 03:42:46,1,307049:416535:417215,1101,SCHEDULED,0
1121,2026-03-11 03:42:46,1,307049:416535:417215,1102,SCHEDULED,0
1122,2026-03-11 03:42:46,1,307049:416535:417215,1104,SCHEDULED,0
1123,2026-03-11 03:42:46,1,307049:416535:417215,1105,SCHEDULED,0
1124,2026-03-11 03:42:46,1,307049:416535:417215,1106,SCHEDULED,0
1125,2026-03-11 03:42:46,1,307049:416535:417215,1108,SCHEDULED,0
1126,2026-03-11 03:42:46,1,307049:416535:417215,1112,SCHEDULED,0
1127,2026-03-11 03:42:46,1,307049:416535:417215,1113,SCHEDULED,0
1128,2026-03-11 03:42:46,1,307049:416535:417215,1114,SCHEDULED,0
1129,2026-03-11 03:42:46,1,307049:416535:417215,1115,SCHEDULED,0
1130,2026-03-11 03:42:46,1,307049:416535:417215,1116,SCHEDULED,-40
1131,2026-03-11 03:42:46,1,307049:416535:417215,1117,SCHEDULED,-40
1132,2026-03-11 03:42:46,1,307049:416535:417215,1118,SCHEDULED,-40
1133,2026-03-11 03:42:46,1,307049:416535:417215,1119,SCHEDULED,-40
1134,2026-03-11 03:42:46,1,307049:416535:417215,1120,SKIPPED,-40
1135,2026-03-11 03:42:46,1,307049:416535:417215,1121,SCHEDULED,-143
1136,2026-03-11 03:42:46,3M,307308:414491:417245,ALL_STOPS,CANCELED,0
